Date,Close,High,Low,Open,Volume,Ticker
2015-03-13,12.578666687011719,12.783332824707031,12.48799991607666,12.596667289733887,81514500,TSLA
2015-03-16,13.046667098999023,13.060667037963867,12.653332710266113,12.800000190734863,84432000,TSLA
2015-03-17,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500,TSLA
2015-03-18,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500,TSLA
2015-03-19,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000,TSLA
2015-03-20,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500,TSLA
2015-03-23,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000,TSLA
2015-03-24,13.447999954223633,13.586000442504883,13.316666603088379,13.438667297363281,54748500,TSLA
2015-03-25,12.953332901000977,13.239333152770996,12.846667289733887,13.218000411987305,85956000,TSLA
2015-03-26,12.694000244140625,12.986000061035156,12.646666526794434,12.928000450134277,61920000,TSLA
2015-03-27,12.333333015441895,12.619333267211914,12.09333324432373,12.604666709899902,129073500,TSLA
2015-03-30,12.704667091369629,12.816666603088379,12.119999885559082,12.390000343322754,151342500,TSLA
2015-03-31,12.584667205810547,12.917332649230957,12.560667037963867,12.902000427246094,75399000,TSLA
2015-04-01,12.505999565124512,12.819999694824219,12.403332710266113,12.579999923706055,56919000,TSLA
2015-04-02,12.733332633972168,12.881999969482422,12.666666984558105,12.682000160217285,75156000,TSLA
2015-04-06,13.539999961853027,13.850000381469727,13.166666984558105,13.199999809265137,186837000,TSLA
2015-04-07,13.550000190734863,13.670666694641113,13.409333229064941,13.500666618347168,65218500,TSLA
2015-04-08,13.844667434692383,14.0600004196167,13.724666595458984,13.880000114440918,94546500,TSLA
2015-04-09,14.005999565124512,14.024666786193848,13.7413330078125,13.895333290100098,57003000,TSLA
2015-04-10,14.0600004196167,14.109999656677246,13.933333396911621,13.989999771118164,61015500,TSLA
2015-04-13,13.985333442687988,14.199999809265137,13.936667442321777,14.029333114624023,56373000,TSLA
2015-04-14,13.830666542053223,13.965999603271484,13.699999809265137,13.904666900634766,45390000,TSLA
2015-04-15,13.85533332824707,13.97266674041748,13.773332595825195,13.830666542053223,29286000,TSLA
2015-04-16,13.779999732971191,13.944666862487793,13.752667427062988,13.846667289733887,24886500,TSLA
2015-04-17,13.78600025177002,13.791999816894531,13.566666603088379,13.666000366210938,37048500,TSLA
2015-04-20,13.684666633605957,13.856666564941406,13.59000015258789,13.785332679748535,38389500,TSLA
2015-04-21,13.96066665649414,14.050000190734863,13.620667457580566,13.720000267028809,51487500,TSLA
2015-04-22,14.629332542419434,14.791999816894531,14.112667083740234,14.166666984558105,117945000,TSLA
2015-04-23,14.573332786560059,14.76533317565918,14.476667404174805,14.5513334274292,66168000,TSLA
2015-04-24,14.562000274658203,14.720000267028809,14.534000396728516,14.699999809265137,36417000,TSLA
2015-04-27,15.436667442321777,15.916666984558105,14.800000190734863,14.837332725524902,175089000,TSLA
2015-04-28,15.36533260345459,15.699999809265137,15.20199966430664,15.649999618530273,91281000,TSLA
2015-04-29,15.49666690826416,15.664667129516602,15.175333023071289,15.33666706085205,59041500,TSLA
2015-04-30,15.069999694824219,15.526000022888184,15.011333465576172,15.359333038330078,58678500,TSLA
2015-05-01,15.0686674118042,15.451333045959473,14.694000244140625,15.329333305358887,79225500,TSLA
2015-05-04,15.36733341217041,15.648667335510254,15.140666961669922,15.211999893188477,66519000,TSLA
2015-05-05,15.529999732971191,15.966667175292969,15.275333404541016,15.850666999816895,86953500,TSLA
2015-05-06,15.362000465393066,15.631333351135254,15.213333129882812,15.606666564941406,79063500,TSLA
2015-05-07,15.786666870117188,15.831999778747559,14.683333396911621,14.733332633972168,141838500,TSLA
2015-05-08,15.77400016784668,15.894000053405762,15.579999923706055,15.732666969299316,70023000,TSLA
2015-05-11,15.965999603271484,16.191999435424805,15.687333106994629,15.752667427062988,85084500,TSLA
2015-05-12,16.31599998474121,16.42333221435547,15.879332542419434,16.007333755493164,95451000,TSLA
2015-05-13,16.211999893188477,16.553333282470703,16.149999618530273,16.507333755493164,81603000,TSLA
2015-05-14,16.273332595825195,16.326000213623047,16.083332061767578,16.321332931518555,43438500,TSLA
2015-05-15,16.589332580566406,16.626667022705078,16.166667938232422,16.261999130249023,67914000,TSLA
2015-05-18,16.583332061767578,16.65999984741211,16.399999618530273,16.46666717529297,50298000,TSLA
2015-05-19,16.47599983215332,16.733333587646484,16.40999984741211,16.562000274658203,55113000,TSLA
2015-05-20,16.290000915527344,16.516000747680664,16.091333389282227,16.475332260131836,56334000,TSLA
2015-05-21,16.374666213989258,16.441333770751953,16.157333374023438,16.20199966430664,29559000,TSLA
2015-05-22,16.51533317565918,16.573333740234375,16.333999633789062,16.358667373657227,33346500,TSLA
2015-05-26,16.497333526611328,16.799999237060547,16.433332443237305,16.511999130249023,52480500,TSLA
2015-05-27,16.495332717895508,16.633333206176758,16.3700008392334,16.567333221435547,51123000,TSLA
2015-05-28,16.76333236694336,16.786666870117188,16.336666107177734,16.468666076660156,54709500,TSLA
2015-05-29,16.719999313354492,16.857999801635742,16.6286678314209,16.733333587646484,56839500,TSLA
2015-06-01,16.6299991607666,16.773332595825195,16.49799919128418,16.76066780090332,37576500,TSLA
2015-06-02,16.55666732788086,16.626667022705078,16.420000076293945,16.594667434692383,32022000,TSLA
2015-06-03,16.599332809448242,16.71466636657715,16.46733283996582,16.546667098999023,26722500,TSLA
2015-06-04,16.39466667175293,16.6200008392334,16.380666732788086,16.5,36804000,TSLA
2015-06-05,16.609333038330078,16.64666748046875,16.3786678314209,16.399999618530273,45330000,TSLA
2015-06-08,17.086000442504883,17.25,16.687332153320312,16.72333335876465,75255000,TSLA
2015-06-09,17.066667556762695,17.182666778564453,16.94266700744629,17.02666664123535,39166500,TSLA
2015-06-10,16.713333129882812,16.933332443237305,16.566667556762695,16.793333053588867,51817500,TSLA
2015-06-11,16.76066780090332,16.95800018310547,16.69533348083496,16.884000778198242,30661500,TSLA
2015-06-12,16.71266746520996,16.8973331451416,16.680667877197266,16.680667877197266,21334500,TSLA
2015-06-15,16.691999435424805,16.75200080871582,16.400667190551758,16.64666748046875,32793000,TSLA
2015-06-16,16.874666213989258,16.895999908447266,16.606666564941406,16.67533302307129,29770500,TSLA
2015-06-17,17.360666275024414,17.624000549316406,16.801332473754883,16.81133270263672,82693500,TSLA
2015-06-18,17.459333419799805,17.56399917602539,17.334667205810547,17.46666717529297,41740500,TSLA
2015-06-19,17.500667572021484,17.586666107177734,17.34000015258789,17.49333381652832,36945000,TSLA
2015-06-22,17.319332122802734,17.626667022705078,17.04599952697754,17.476667404174805,68416500,TSLA
2015-06-23,17.844667434692383,17.866666793823242,17.238000869750977,17.35466766357422,58062000,TSLA
2015-06-24,17.67799949645996,17.823333740234375,17.58133316040039,17.798667907714844,36184500,TSLA
2015-06-25,17.91933250427246,18.0939998626709,17.683332443237305,17.76333236694336,42738000,TSLA
2015-06-26,17.805999755859375,17.94066619873047,17.733333587646484,17.926000595092773,57576000,TSLA
2015-06-29,17.468000411987305,17.729999542236328,17.3799991607666,17.463333129882812,52183500,TSLA
2015-06-30,17.884000778198242,18.06133270263672,17.600000381469727,17.65333366394043,46303500,TSLA
2015-07-01,17.94333267211914,18.174667358398438,17.856666564941406,18.073999404907227,31518000,TSLA
2015-07-02,18.667999267578125,18.829999923706055,18.220666885375977,18.68000030517578,107458500,TSLA
2015-07-06,18.648000717163086,18.779333114624023,18.420000076293945,18.591999053955078,61828500,TSLA
2015-07-07,17.858667373657227,18.34666633605957,17.384666442871094,18.333332061767578,91576500,TSLA
2015-07-08,16.997333526611328,17.386667251586914,16.95400047302246,17.288000106811523,93316500,TSLA
2015-07-09,17.19466781616211,17.530000686645508,17.119333267211914,17.27199935913086,50011500,TSLA
2015-07-10,17.27666664123535,17.53333282470703,17.187999725341797,17.481332778930664,39163500,TSLA
2015-07-13,17.477333068847656,17.503332138061523,17.06999969482422,17.483333587646484,44404500,TSLA
2015-07-14,17.709999084472656,17.732667922973633,17.367332458496094,17.47333335876465,28614000,TSLA
2015-07-15,17.542667388916016,17.832666397094727,17.472000122070312,17.78266716003418,30324000,TSLA
2015-07-16,17.778667449951172,17.81333351135254,17.54400062561035,17.614667892456055,24240000,TSLA
2015-07-17,18.310667037963867,18.369333267211914,17.883333206176758,18.166667938232422,75061500,TSLA
2015-07-20,18.817333221435547,19.110000610351562,18.16933250427246,18.333332061767578,74677500,TSLA
2015-07-21,17.784666061401367,18.233333587646484,17.770000457763672,18.003332138061523,91630500,TSLA
2015-07-22,17.857999801635742,17.96266746520996,17.390666961669922,17.417999267578125,46575000,TSLA
2015-07-23,17.81333351135254,17.99333381652832,17.684667587280273,17.976667404174805,33408000,TSLA
2015-07-24,17.694000244140625,18.07266616821289,17.594667434692383,17.825332641601562,42547500,TSLA
2015-07-27,16.867332458496094,17.6286678314209,16.71933364868164,17.495332717895508,70413000,TSLA
2015-07-28,17.654666900634766,17.69333267211914,16.78933334350586,17.049999237060547,58437000,TSLA
2015-07-29,17.58799934387207,17.859333038330078,17.46666717529297,17.618000030517578,41851500,TSLA
2015-07-30,17.785999298095703,17.79599952697754,17.474000930786133,17.512666702270508,30519000,TSLA
2015-07-31,17.74333381652832,17.957332611083984,17.674667358398438,17.84000015258789,33339000,TSLA
2015-08-03,17.332666397094727,17.78066635131836,17.13800048828125,17.752666473388672,38302500,TSLA
2015-08-04,17.75200080871582,17.781333923339844,17.222667694091797,17.333999633789062,35287500,TSLA
2015-08-05,18.0086669921875,18.066667556762695,17.360000610351562,17.57200050354004,93214500,TSLA
2015-08-06,16.408666610717773,17.0,15.7413330078125,16.63599967956543,219357000,TSLA
2015-08-07,16.167333602905273,16.248666763305664,15.892666816711426,16.238666534423828,76101000,TSLA
2015-08-10,16.076000213623047,16.197999954223633,15.736666679382324,15.876667022705078,62788500,TSLA
2015-08-11,15.824666976928711,15.953332901000977,15.629332542419434,15.8100004196167,63973500,TSLA
2015-08-12,15.878000259399414,15.98466682434082,15.515999794006348,15.666666984558105,55920000,TSLA
2015-08-13,16.167333602905273,16.43199920654297,15.941332817077637,15.990667343139648,70338000,TSLA
2015-08-14,16.209999084472656,16.528667449951172,16.118000030517578,16.482667922973633,65472000,TSLA
2015-08-17,16.999332427978516,17.106000900268555,16.700666427612305,17.03733253479004,107650500,TSLA
2015-08-18,17.381332397460938,17.39666748046875,16.90399932861328,17.025333404541016,62925000,TSLA
2015-08-19,17.016666412353516,17.376667022705078,17.001333236694336,17.35533332824707,54064500,TSLA
2015-08-20,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000,TSLA
2015-08-21,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000,TSLA
2015-08-24,14.591333389282227,15.426667213439941,13.0,13.519332885742188,143724000,TSLA
2015-08-25,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500,TSLA
2015-08-26,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000,TSLA
2015-08-27,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000,TSLA
2015-08-28,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500,TSLA
2015-08-31,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000,TSLA
2015-09-01,15.908666610717773,16.399999618530273,15.79800033569336,16.022666931152344,81822000,TSLA
2015-09-02,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000,TSLA
2015-09-03,16.3713321685791,16.80533218383789,16.333332061767578,16.804000854492188,62922000,TSLA
2015-09-04,16.1286678314209,16.272666931152344,15.880000114440918,16.05933380126953,55338000,TSLA
2015-09-08,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000,TSLA
2015-09-09,16.5939998626709,16.950000762939453,16.553333282470703,16.803333282470703,50862000,TSLA
2015-09-10,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000,TSLA
2015-09-11,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000,TSLA
2015-09-14,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500,TSLA
2015-09-15,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500,TSLA
2015-09-16,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500,TSLA
2015-09-17,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000,TSLA
2015-09-18,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500,TSLA
2015-09-21,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000,TSLA
2015-09-22,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000,TSLA
2015-09-23,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000,TSLA
2015-09-24,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000,TSLA
2015-09-25,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000,TSLA
2015-09-28,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500,TSLA
2015-09-29,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000,TSLA
2015-09-30,16.559999465942383,16.82666778564453,16.1560001373291,16.799999237060547,73944000,TSLA
2015-10-01,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000,TSLA
2015-10-02,16.504667282104492,16.51333236694336,15.661999702453613,15.706666946411133,66360000,TSLA
2015-10-05,16.40999984741211,16.6560001373291,16.275333404541016,16.589332580566406,55348500,TSLA
2015-10-06,16.097333908081055,16.20199966430664,15.70533275604248,16.0,78378000,TSLA
2015-10-07,15.46399974822998,15.846667289733887,15.274666786193848,15.775333404541016,102210000,TSLA
2015-10-08,15.114666938781738,15.381333351135254,14.753999710083008,15.338666915893555,91998000,TSLA
2015-10-09,14.712667465209961,14.958000183105469,14.557332992553711,14.728667259216309,92376000,TSLA
2015-10-12,14.371999740600586,14.866666793823242,14.351332664489746,14.866000175476074,57544500,TSLA
2015-10-13,14.616666793823242,14.834667205810547,14.075332641601562,14.218667030334473,77572500,TSLA
2015-10-14,14.458666801452637,14.729999542236328,14.362000465393066,14.711333274841309,46566000,TSLA
2015-10-15,14.753999710083008,14.781999588012695,14.24666690826416,14.428667068481445,42663000,TSLA
2015-10-16,15.133999824523926,15.36533260345459,14.857999801635742,14.869333267211914,65017500,TSLA
2015-10-19,15.206666946411133,15.40999984741211,14.996000289916992,15.100000381469727,37618500,TSLA
2015-10-20,14.20199966430664,15.239999771118164,13.466667175292969,15.1813325881958,223500000,TSLA
2015-10-21,14.005999565124512,14.320667266845703,13.920000076293945,14.13266658782959,62272500,TSLA
2015-10-22,14.114666938781738,14.383333206176758,13.960000038146973,14.104000091552734,42378000,TSLA
2015-10-23,13.939332962036133,14.356666564941406,13.845999717712402,14.333333015441895,63532500,TSLA
2015-10-26,14.350666999816895,14.392000198364258,14.0,14.092000007629395,50871000,TSLA
2015-10-27,14.023332595825195,14.473333358764648,13.833999633789062,14.322667121887207,52791000,TSLA
2015-10-28,14.197333335876465,14.229999542236328,13.886667251586914,14.087332725524902,40929000,TSLA
2015-10-29,14.108667373657227,14.25,14.042667388916016,14.116666793823242,27075000,TSLA
2015-10-30,13.795332908630371,14.108667373657227,13.592666625976562,14.026666641235352,66583500,TSLA
2015-11-02,14.252667427062988,14.386667251586914,13.814666748046875,13.928000450134277,58918500,TSLA
2015-11-03,13.890000343322754,14.295999526977539,13.850000381469727,14.256667137145996,124987500,TSLA
2015-11-04,15.442000389099121,15.515999794006348,15.013333320617676,15.133333206176758,190896000,TSLA
2015-11-05,15.451333045959473,15.638667106628418,15.279333114624023,15.371999740600586,67452000,TSLA
2015-11-06,15.490667343139648,15.557332992553711,15.300000190734863,15.380000114440918,36679500,TSLA
2015-11-09,15.022000312805176,15.53266716003418,14.954000473022461,15.53266716003418,57763500,TSLA
2015-11-10,14.433333396911621,14.91333293914795,14.405332565307617,14.898667335510254,69255000,TSLA
2015-11-11,14.60533332824707,14.631999969482422,14.241999626159668,14.517999649047852,50217000,TSLA
2015-11-12,14.196000099182129,14.600000381469727,14.177332878112793,14.523332595825195,43738500,TSLA
2015-11-13,13.812666893005371,14.199333190917969,13.767999649047852,14.196666717529297,51454500,TSLA
2015-11-16,14.287332534790039,14.331999778747559,13.720000267028809,13.739333152770996,43881000,TSLA
2015-11-17,14.266667366027832,14.399999618530273,14.09333324432373,14.346667289733887,32230500,TSLA
2015-11-18,14.73799991607666,14.7586669921875,14.168000221252441,14.300000190734863,42178500,TSLA
2015-11-19,14.786666870117188,15.079333305358887,14.686667442321777,14.702667236328125,37566000,TSLA
2015-11-20,14.667332649230957,15.0,14.238666534423828,14.899333000183105,66010500,TSLA
2015-11-23,14.516667366027832,14.612000465393066,14.312000274658203,14.489999771118164,37893000,TSLA
2015-11-24,14.550000190734863,14.733332633972168,14.333333015441895,14.357999801635742,37204500,TSLA
2015-11-25,15.309332847595215,15.388667106628418,14.692000389099121,14.755999565124512,59862000,TSLA
2015-11-27,15.440667152404785,15.483332633972168,15.133999824523926,15.404000282287598,29241000,TSLA
2015-11-30,15.350666999816895,15.618666648864746,15.272000312805176,15.452667236328125,39897000,TSLA
2015-12-01,15.812666893005371,15.866666793823242,15.403332710266113,15.404000282287598,56010000,TSLA
2015-12-02,15.465999603271484,15.90666675567627,15.415332794189453,15.800000190734863,44722500,TSLA
2015-12-03,15.513999938964844,15.829999923706055,15.333333015441895,15.6986665725708,44094000,TSLA
2015-12-04,15.358667373657227,15.5513334274292,15.177332878112793,15.497332572937012,38604000,TSLA
2015-12-07,15.408666610717773,15.708666801452637,15.076666831970215,15.180000305175781,47163000,TSLA
2015-12-08,15.114666938781738,15.25333309173584,14.946666717529297,15.168000221252441,40314000,TSLA
2015-12-09,14.968000411987305,15.166666984558105,14.714667320251465,15.113332748413086,45867000,TSLA
2015-12-10,15.137999534606934,15.232666969299316,14.909333229064941,14.980667114257812,31075500,TSLA
2015-12-11,14.468000411987305,15.050000190734863,14.442667007446289,15.015999794006348,49030500,TSLA
2015-12-14,14.571999549865723,14.727999687194824,14.324666976928711,14.500666618347168,42406500,TSLA
2015-12-15,14.739333152770996,14.814666748046875,14.533332824707031,14.788000106811523,33666000,TSLA
2015-12-16,15.633999824523926,15.658666610717773,14.715332984924316,14.80666732788086,76564500,TSLA
2015-12-17,15.559332847595215,15.850666999816895,15.320667266845703,15.595999717712402,49479000,TSLA
2015-12-18,15.36400032043457,15.726667404174805,15.28600025177002,15.526000022888184,45213000,TSLA
2015-12-21,15.503999710083008,15.722000122070312,15.405332565307617,15.446000099182129,29298000,TSLA
2015-12-22,15.329999923706055,15.770000457763672,15.308667182922363,15.666000366210938,29422500,TSLA
2015-12-23,15.313332557678223,15.563332557678223,15.208666801452637,15.478667259216309,23325000,TSLA
2015-12-24,15.371333122253418,15.458666801452637,15.218667030334473,15.370667457580566,10620000,TSLA
2015-12-28,15.263333320617676,15.465332984924316,15.03600025177002,15.432666778564453,28519500,TSLA
2015-12-29,15.812666893005371,15.847999572753906,15.303333282470703,15.337332725524902,36094500,TSLA
2015-12-30,15.87266731262207,16.242000579833984,15.711333274841309,15.773332595825195,55468500,TSLA
2015-12-31,16.000667572021484,16.229999542236328,15.891332626342773,15.900667190551758,40725000,TSLA
2016-01-04,14.894000053405762,15.425333023071289,14.600000381469727,15.381333351135254,102406500,TSLA
2016-01-05,14.895333290100098,15.12600040435791,14.666666984558105,15.090666770935059,47802000,TSLA
2016-01-06,14.602666854858398,14.670000076293945,14.398667335510254,14.666666984558105,56686500,TSLA
2016-01-07,14.376667022705078,14.562666893005371,14.244667053222656,14.279333114624023,53314500,TSLA
2016-01-08,14.066666603088379,14.696000099182129,14.0513334274292,14.52400016784668,54421500,TSLA
2016-01-11,13.856666564941406,14.296667098999023,13.533332824707031,14.267333030700684,61371000,TSLA
2016-01-12,13.998000144958496,14.249333381652832,13.687333106994629,14.106666564941406,46378500,TSLA
2016-01-13,13.354000091552734,14.176667213439941,13.333333015441895,14.133999824523926,61896000,TSLA
2016-01-14,13.745332717895508,14.0,12.892000198364258,13.480667114257812,97360500,TSLA
2016-01-15,13.666000366210938,13.671333312988281,13.149999618530273,13.264666557312012,83679000,TSLA
2016-01-19,13.64799976348877,14.031332969665527,13.385333061218262,13.913999557495117,60580500,TSLA
2016-01-20,13.24666690826416,13.41866683959961,12.75,13.293333053588867,87579000,TSLA
2016-01-21,13.33133316040039,13.548666954040527,13.001333236694336,13.436667442321777,47493000,TSLA
2016-01-22,13.50333309173584,13.699999809265137,13.268667221069336,13.653332710266113,46861500,TSLA
2016-01-25,13.092000007629395,13.571332931518555,13.058667182922363,13.337332725524902,40480500,TSLA
2016-01-26,12.904000282287598,13.187999725341797,12.592000007629395,13.113332748413086,74463000,TSLA
2016-01-27,12.538000106811523,12.883999824523926,12.38466739654541,12.825332641601562,54258000,TSLA
2016-01-28,12.646666526794434,12.751999855041504,12.160667419433594,12.719332695007324,68892000,TSLA
2016-01-29,12.74666690826416,12.916000366210938,12.538666725158691,12.66333293914795,42784500,TSLA
2016-02-01,13.129332542419434,13.3013334274292,12.183333396911621,12.583999633789062,79464000,TSLA
2016-02-02,12.185333251953125,12.874667167663574,12.01533317565918,12.82800006866455,86604000,TSLA
2016-02-03,11.565333366394043,12.262666702270508,11.345333099365234,12.239333152770996,118971000,TSLA
2016-02-04,11.688667297363281,11.732000350952148,11.13266658782959,11.380000114440918,65781000,TSLA
2016-02-05,10.84000015258789,11.533332824707031,10.515999794006348,11.420000076293945,141564000,TSLA
2016-02-08,9.866000175476074,10.476667404174805,9.733332633972168,10.473333358764648,139695000,TSLA
2016-02-09,9.883333206176758,10.652667045593262,9.403332710266113,9.48799991607666,129774000,TSLA
2016-02-10,9.57800006866455,10.33133316040039,9.449333190917969,10.033332824707031,156097500,TSLA
2016-02-11,10.031332969665527,10.883999824523926,9.800000190734863,10.133333206176758,213786000,TSLA
2016-02-12,10.06933307647705,10.46733283996582,9.579999923706055,10.333333015441895,108537000,TSLA
2016-02-16,10.344667434692383,10.863332748413086,10.27400016784668,10.579999923706055,83907000,TSLA
2016-02-17,11.245332717895508,11.28933334350586,10.445332527160645,10.600000381469727,87378000,TSLA
2016-02-18,11.118000030517578,11.529999732971191,10.98466682434082,11.494667053222656,58314000,TSLA
2016-02-19,11.10533332824707,11.166000366210938,10.833333015441895,10.910667419433594,44391000,TSLA
2016-02-22,11.849332809448242,11.927332878112793,11.323332786560059,11.341333389282227,75901500,TSLA
2016-02-23,11.814000129699707,12.11533260345459,11.578666687011719,11.744000434875488,89766000,TSLA
2016-02-24,11.933333396911621,11.966667175292969,11.189332962036133,11.516667366027832,80934000,TSLA
2016-02-25,12.495332717895508,12.567999839782715,11.680000305175781,11.90999984741211,86260500,TSLA
2016-02-26,12.689332962036133,12.800000190734863,12.333333015441895,12.579999923706055,90976500,TSLA
2016-02-29,12.795332908630371,13.09000015258789,12.614666938781738,12.826666831970215,67485000,TSLA
